Country,City,Year,AQI,PM2.5,PM10,Deforestation_Rate_%,Afforestation_Rate_%,Vehicles_Increase_%,Industries_Increase_%,Env_Budget_Million_USD,Population_Density_Per_SqKm,CO2_Emissions_MT,Green_Space_Ratio_%,Avg_Life_Expectancy_Index,Region,Income group,Population_Density_Category,AQI_category,Decade,CO2_per_Population,PM_Ratio,Net_Forest_Change_%,Pollution_Health_Impact
India,Bangalore,2015,151.18,75.66,139.05,3.49,1.55,12.56,7.38,163.86,11755.31,216.25,29.41,75.25,South Asia,Lower middle income,Extreme,Unhealthy,2010s,0.018394377147251135,0.5441208198489751,-1.9400000000000002,1.982688524590164
India,Bangalore,2015,217.64,116.2,207.08,1.7,0.83,18.73,13.55,164.11,17536.15,338.12,23.27,70.82,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.019280213717736347,0.5611357929302685,-0.87,3.0303536619326095
India,Bangalore,2015,260.14,147.35,216.02,4.38,0.57,8.79,13.72,188.58,23127.85,280.92,14.22,68.03,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.012145869768708779,0.6821127673363577,-3.81,3.7685064464725477
India,Bangalore,2015,189.67,82.24,180.55,2.52,1.69,14.47,9.36,88.03,13212.16,272.82,29.34,72.53,South Asia,Lower middle income,Extreme,Unhealthy,2010s,0.020647596789867072,0.45549709221822204,-0.8300000000000001,2.5794913640690873
India,Bangalore,2015,208.39,88.81,193.81,4.85,1.4,11.69,10.87,50.13,9057.19,244.62,30.29,71.21,South Asia,Lower middle income,Very High,Very Unhealthy,2010s,0.027005395117567638,0.45823228935555443,-3.4499999999999997,2.8858883811106497
India,Bangalore,2016,168.92,106.42,142.69,2.84,1.69,11.21,5.82,166.78,7538.19,196.83,34.71,74.07,South Asia,Lower middle income,Very High,Unhealthy,2010s,0.026107579196173597,0.7458126007428691,-1.15,2.250166511256161
India,Bangalore,2016,252.76,170.1,220.07,3.54,1.36,15.82,12.32,138.51,17381.59,310.32,23.15,68.43,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.01785234536395324,0.7729358840368974,-2.1799999999999997,3.6405012242546446
India,Bangalore,2016,162.26,88.09,127.18,3.22,0.52,10.33,10.68,149.79,5086.03,218.95,33.25,74.48,South Asia,Lower middle income,Very High,Unhealthy,2010s,0.043040831290556573,0.6926403522566441,-2.7,2.149708532061473
India,Bangalore,2016,251.08,104.69,253.47,3.2,1.06,15.98,6.31,183.94,21426.89,251.7,18.56,68.63,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.011746373534678403,0.4130271827040675,-2.14,3.605916989803246
India,Bangalore,2016,232.07,149.46,230.99,3.02,0.14,16.05,10.07,138.13,22068.26,307.92,15.34,69.8,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.013952438822144468,0.6470409974457769,-2.88,3.277824858757062
India,Bangalore,2016,239.35,122.54,193.51,2.63,1.46,18.91,11.92,110.97,12370.91,320.92,29.39,69.27,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.025939406284074165,0.6332489277039947,-1.17,3.406147715952754
India,Bangalore,2016,151.85,95.41,161.56,4.02,1.1,9.38,13.47,66.39,6222.6,259.76,33.05,75.01,South Asia,Lower middle income,Very High,Unhealthy,2010s,0.041737900893373606,0.5905545927209706,-2.9199999999999995,1.9977634521773449
India,Bangalore,2016,257.37,172.62,268.01,4.5,0.99,13.99,14.97,117.19,11154.48,331.91,27.31,68.08,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.02975308996116707,0.644080444759524,-3.51,3.725680370584829
India,Bangalore,2016,216.6,143.89,180.25,4.33,1.6,16.81,14.23,171.35,7667.46,302.33,32.79,70.9,South Asia,Lower middle income,Very High,Very Unhealthy,2010s,0.039425125774927426,0.7982801664355061,-2.73,3.0125173852573015
India,Bangalore,2016,171.5,107.31,130.96,4.58,0.56,8.12,7.37,173.15,15372.97,180.97,21.74,73.91,South Asia,Lower middle income,Extreme,Unhealthy,2010s,0.011771195078434523,0.8194105070250458,-4.02,2.289413963422774
India,Bangalore,2016,237.73,108.8,198.73,3.79,0.49,17.46,12.65,194.01,11970.13,302.8,25.72,69.54,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.025294186931392446,0.5474764756201882,-3.3,3.370144598809186
India,Bangalore,2016,246.28,111.1,259.9,1.78,0.48,14.88,11.31,188.59,20307.2,317.05,19.33,68.96,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.015611920308052904,0.4274721046556368,-1.3,3.5202973127501433
India,Bangalore,2016,197.01,91.89,142.96,1.67,1.41,18.99,7.52,74.86,11088.93,292.38,31.47,72.02,South Asia,Lower middle income,Extreme,Unhealthy,2010s,0.02636445856736697,0.6427672076105204,-0.26,2.698027937551356
India,Bangalore,2016,202.1,100.3,189.42,2.07,1.13,15.63,14.08,84.12,10547.76,307.33,30.77,71.69,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.029134229994805076,0.5295111392672368,-0.94,2.7802999037006466
India,Bangalore,2016,191.85,88.74,199.01,3.12,0.24,11.18,7.88,121.15,10542.45,201.32,27.06,72.45,South Asia,Lower middle income,Extreme,Unhealthy,2010s,0.019094319221886574,0.4459072408421687,-2.88,2.6119809394145674
India,Bangalore,2016,189.65,83.82,136.59,3.78,1.19,14.59,9.0,136.72,14951.68,277.02,24.83,72.63,South Asia,Lower middle income,Extreme,Unhealthy,2010s,0.01852644475772905,0.6136613222051394,-2.59,2.5757164199375255
India,Bangalore,2016,255.56,109.06,262.74,4.81,0.13,8.62,6.15,100.77,23920.88,215.58,11.64,68.16,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.00901183351810142,0.41508715840755117,-4.68,3.6951995373048008
India,Bangalore,2016,259.6,171.85,260.57,4.35,1.55,17.58,7.86,170.16,20977.79,271.98,19.31,68.03,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.012964522739395362,0.6595156771692827,-2.8,3.760683760683761
India,Bangalore,2016,256.37,154.25,257.8,1.92,0.51,9.95,11.97,177.46,20461.76,286.95,19.16,68.26,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.014023035015804321,0.5983320403413499,-1.41,3.7015593416113193
India,Bangalore,2016,208.74,145.07,209.09,2.79,0.92,11.05,10.59,54.94,11752.44,239.87,28.22,71.19,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.020408493173062526,0.6938160600698263,-1.87,2.8915362238537194
India,Bangalore,2016,240.22,104.6,209.15,3.43,0.58,13.85,12.65,150.19,15999.52,287.35,22.31,69.29,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.017958791339281473,0.5001195314367678,-2.85,3.417555840091051
India,Bangalore,2016,157.7,88.47,116.95,1.74,1.74,14.78,12.35,194.28,10153.05,282.53,33.31,74.88,South Asia,Lower middle income,Extreme,Unhealthy,2010s,0.02782436564720481,0.7564771269773407,0.0,2.078281497100685
India,Bangalore,2016,144.49,98.53,118.44,1.21,1.64,10.49,9.11,156.76,10496.04,207.66,33.22,75.68,South Asia,Lower middle income,Extreme,Sensitive,2010s,0.019782719700029722,0.8318980074299224,0.42999999999999994,1.8843244653103808
India,Bangalore,2016,225.65,151.79,240.27,1.59,0.85,16.66,8.23,108.57,17415.85,299.26,23.54,70.17,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.01718221147911362,0.6317476172639114,-0.7400000000000001,3.1705774905156665
India,Bangalore,2016,310.24,160.68,237.95,4.12,0.33,19.75,8.61,57.76,20796.66,318.72,16.07,64.43,South Asia,Lower middle income,Extreme,Hazardous,2010s,0.015324800963185283,0.6752679134271906,-3.79,4.741555861225737
India,Bangalore,2016,240.36,139.78,188.23,1.05,1.98,18.27,10.26,79.18,20179.05,322.95,24.7,69.13,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.016003429129263804,0.7426021356850662,0.9299999999999999,3.427349208612577
India,Bangalore,2016,222.55,138.26,169.37,1.44,0.99,15.12,8.01,174.31,22044.12,281.27,19.47,70.51,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.012758832793833738,0.816319300938773,-0.44999999999999996,3.1121521465529294
India,Bangalore,2016,264.82,124.6,264.84,5.0,0.79,12.29,8.65,186.37,21936.48,269.93,15.42,67.72,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.01230451264229073,0.4704727382570609,-4.21,3.8536088474970898
India,Bangalore,2016,226.54,101.64,203.91,2.81,0.98,12.79,8.67,123.31,21861.18,268.22,18.28,70.14,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.01226867585940652,0.4984552008238929,-1.83,3.184425077312342
India,Bangalore,2016,203.13,119.58,143.95,2.76,0.29,13.15,8.67,182.14,18346.32,247.82,19.78,71.82,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.013507149818066071,0.8307051059395624,-2.4699999999999998,2.7894809118374075
India,Bangalore,2016,168.49,104.87,147.72,1.58,1.54,10.17,5.74,129.41,15531.12,200.03,27.5,74.03,South Asia,Lower middle income,Extreme,Unhealthy,2010s,0.012878473769195705,0.7099241808827512,-0.040000000000000036,2.245635079301613
India,Bangalore,2016,299.31,209.47,249.9,4.68,0.38,9.45,13.6,113.94,20822.8,269.08,15.65,65.27,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.012921752994170132,0.8382152861144457,-4.3,4.516523313716614
India,Bangalore,2017,263.98,137.12,204.83,1.4,1.4,18.27,14.51,131.67,13867.66,333.8,28.94,67.66,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.02406865551538505,0.6694331884977787,0.0,3.844742207981358
India,Bangalore,2017,228.22,136.48,238.65,3.62,0.12,8.64,11.18,108.3,20783.77,233.22,15.94,70.0,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.011220715937679367,0.5718835114183951,-3.5,3.214366197183099
India,Bangalore,2017,230.54,127.11,196.51,3.68,1.62,15.28,8.54,156.43,14418.65,285.58,26.77,69.94,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.019804918982083475,0.6468373110783167,-2.06,3.2497885537073583
India,Bangalore,2017,247.56,119.68,233.49,3.25,0.83,18.78,12.95,140.27,14307.53,353.75,24.94,68.78,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.024723014872946415,0.512570131483147,-2.42,3.5477214101461736
India,Bangalore,2017,245.95,166.2,183.96,2.78,0.34,13.12,14.48,118.08,10636.75,316.56,27.6,68.84,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.029758172545886113,0.9034572733202869,-2.44,3.521620847651775
India,Bangalore,2017,334.18,217.72,352.85,3.43,0.4,17.32,13.04,171.48,24995.17,346.42,12.77,63.06,South Asia,Lower middle income,Extreme,Hazardous,2010s,0.013858923187032255,0.6170327334561428,-3.0300000000000002,5.216671870121761
India,Bangalore,2017,148.43,96.3,117.55,1.48,0.62,10.26,12.68,187.78,11609.16,268.62,28.77,75.48,South Asia,Lower middle income,Extreme,Sensitive,2010s,0.023136632053305038,0.8192258613356018,-0.86,1.940768828451883
India,Bangalore,2017,147.44,78.23,139.91,2.28,1.17,9.49,9.16,195.64,14114.66,215.98,27.13,75.56,South Asia,Lower middle income,Extreme,Sensitive,2010s,0.015300736912053704,0.5591451647487671,-1.1099999999999999,1.9258098223615465
India,Bangalore,2017,266.71,166.54,190.34,3.54,0.35,13.29,14.15,172.17,12691.8,297.08,24.8,67.56,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.023405395184671624,0.8749605968267311,-3.19,3.8901691948658104
India,Bangalore,2017,217.65,114.34,202.74,3.39,1.91,9.98,13.74,156.4,20520.59,270.74,21.81,70.8,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.013192934855437615,0.563973562197889,-1.4800000000000002,3.0313370473537606
India,Bangalore,2017,177.44,103.09,140.12,4.03,0.5,16.44,7.18,92.58,6435.42,245.05,31.03,73.36,South Asia,Lower middle income,Very High,Unhealthy,2010s,0.0380724067105627,0.7357265201256066,-3.5300000000000002,2.3862291554599246
India,Bangalore,2017,292.99,142.75,217.88,4.27,0.71,18.66,14.93,65.19,23244.7,391.09,14.62,65.6,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.01682418683885622,0.6551771617404076,-3.5599999999999996,4.39924924924925
India,Bangalore,2017,272.24,165.72,196.99,4.37,0.36,15.18,6.35,119.38,24272.09,274.89,12.43,67.09,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.011324886942700743,0.8412609777146047,-4.01,3.998237626670583
India,Bangalore,2017,223.98,138.17,211.95,1.07,0.6,18.74,13.6,172.61,7832.19,313.64,32.91,70.41,South Asia,Lower middle income,Very High,Very Unhealthy,2010s,0.040039881580811905,0.6518990327907526,-0.4700000000000001,3.1365354992297996
India,Bangalore,2017,153.56,97.05,147.61,2.02,0.71,8.4,9.42,51.5,14785.38,214.4,25.32,74.87,South Asia,Lower middle income,Extreme,Unhealthy,2010s,0.014499830249188782,0.6574757807736602,-1.31,2.0239884012126006
India,Bangalore,2017,171.95,120.19,135.54,2.85,1.8,15.4,7.67,140.53,6652.68,243.53,35.91,73.82,South Asia,Lower middle income,Very High,Unhealthy,2010s,0.03660079835519592,0.8867492990998967,-1.05,2.298182304196739
India,Bangalore,2017,262.07,118.35,237.63,3.56,0.52,14.78,9.82,114.3,19802.87,273.46,18.21,67.76,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.013808412194182247,0.4980431763666204,-3.04,3.811372891215823
India,Bangalore,2017,209.18,113.29,229.4,4.55,0.96,18.72,9.36,190.96,8639.95,299.52,29.68,71.44,South Asia,Lower middle income,Very High,Very Unhealthy,2010s,0.03466285535733918,0.49385353095030515,-3.59,2.887631143014909
India,Bangalore,2017,215.86,88.97,171.72,1.67,1.65,12.77,13.72,188.83,17325.09,310.34,25.95,70.99,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.017911715799698604,0.5181108781737712,-0.020000000000000018,2.9984720100013895
India,Bangalore,2017,247.53,169.93,213.45,2.86,1.1,15.48,12.73,124.15,14246.62,307.11,26.2,68.75,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.02155517904042921,0.7961115015226049,-1.7599999999999998,3.5488172043010753
India,Bangalore,2017,173.84,79.7,150.72,1.97,1.06,18.65,14.47,95.32,5802.71,341.09,35.4,73.6,South Asia,Lower middle income,Very High,Unhealthy,2010s,0.05877102749792804,0.5287951167728238,-0.9099999999999999,2.33029490616622
India,Bangalore,2017,201.48,97.0,163.83,2.47,0.72,13.65,5.11,52.49,11129.31,219.51,28.57,71.67,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.019721822662621256,0.5920771531465543,-1.7500000000000002,2.7725333700288974
India,Bangalore,2017,190.32,121.17,156.45,3.16,1.83,12.21,5.22,135.51,23791.25,227.42,18.54,72.58,South Asia,Lower middle income,Extreme,Unhealthy,2010s,0.009558574745978207,0.7744966442953021,-1.33,2.5865724381625443
India,Bangalore,2017,189.65,101.81,206.1,2.94,0.82,12.99,11.86,187.6,12518.88,260.26,26.99,72.73,South Asia,Lower middle income,Extreme,Unhealthy,2010s,0.02078773917960875,0.49398350315380885,-2.12,2.5722229757222297
India,Bangalore,2017,249.26,167.84,263.2,4.0,1.61,17.7,9.47,172.75,16833.58,311.66,24.0,68.73,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.018513084377513426,0.6376899696048632,-2.3899999999999997,3.574645059515273
India,Bangalore,2017,236.44,104.38,173.65,2.16,1.07,10.87,11.68,137.89,16338.47,278.32,24.73,69.51,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.017033600233055297,0.6010941549093003,-1.09,3.3532832222379803
India,Bangalore,2017,166.4,104.0,164.21,4.22,1.78,14.39,6.75,177.5,6541.51,206.44,34.59,74.26,South Asia,Lower middle income,Very High,Unhealthy,2010s,0.03155363919963439,0.6333353632543693,-2.4399999999999995,2.211001860217911
India,Bangalore,2017,226.79,134.05,234.38,1.83,1.56,17.28,10.0,87.6,20848.74,315.78,21.99,70.06,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.015145512605912589,0.5719344653980716,-0.27,3.1915282859555303
India,Bangalore,2017,188.47,123.74,164.19,4.52,0.73,14.62,8.75,88.14,5526.28,247.63,32.13,72.61,South Asia,Lower middle income,Very High,Unhealthy,2010s,0.04480142131391932,0.7536390766794567,-3.7899999999999996,2.5603858171444096
India,Bangalore,2017,259.67,110.59,260.87,4.19,0.62,12.31,5.32,175.59,22344.88,239.35,15.33,68.04,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.010711146752779482,0.4239276267872887,-3.5700000000000003,3.7611529548088063
India,Bangalore,2017,202.98,94.31,165.28,4.93,0.43,9.28,13.68,75.51,5111.77,248.72,31.24,71.62,South Asia,Lower middle income,Very High,Very Unhealthy,2010s,0.048646819630063544,0.570607454017425,-4.5,2.7950977692095837
India,Bangalore,2017,201.05,139.73,164.49,2.97,1.45,13.47,8.26,185.11,9199.08,220.46,32.19,71.97,South Asia,Lower middle income,Very High,Very Unhealthy,2010s,0.02396283510578169,0.849474132166089,-1.5200000000000002,2.7552418802247503
India,Bangalore,2017,193.65,79.47,146.67,4.96,1.73,15.51,8.98,144.8,7789.22,276.37,32.44,72.38,South Asia,Lower middle income,Very High,Unhealthy,2010s,0.03547653339700291,0.5418285948046636,-3.23,2.6390024529844647
India,Bangalore,2017,85.46,59.32,78.94,2.15,0.63,8.76,6.79,128.48,5093.15,193.07,34.64,79.56,South Asia,Lower middle income,Very High,Moderate,2010s,0.03790033666067941,0.7514568026349127,-1.52,1.0608242303872888
India,Bangalore,2018,171.03,73.6,172.45,2.95,0.53,19.37,7.14,70.63,8605.26,287.01,30.04,73.74,South Asia,Lower middle income,Very High,Unhealthy,2010s,0.033348980858119555,0.4267903740214555,-2.42,2.2883328873427886
India,Bangalore,2018,168.77,75.51,120.1,4.56,0.96,15.4,7.51,65.66,9191.8,247.33,29.13,73.88,South Asia,Lower middle income,Very High,Unhealthy,2010s,0.02690475154468715,0.6287260616153206,-3.5999999999999996,2.2538728632478637
India,Bangalore,2018,276.86,183.21,285.37,4.07,0.45,14.17,14.36,64.18,15592.25,325.55,21.69,66.67,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.020877623330607796,0.642008620387567,-3.62,4.091325550465495
India,Bangalore,2018,186.36,119.43,161.28,4.39,1.79,15.13,5.51,103.98,8243.96,207.39,32.74,72.78,South Asia,Lower middle income,Very High,Unhealthy,2010s,0.02515354834953717,0.7405133928571429,-2.5999999999999996,2.525887774464625
India,Bangalore,2018,226.82,130.67,206.45,3.06,0.94,10.61,12.09,173.68,15613.73,276.93,24.15,70.23,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.017735176977123526,0.632937757326229,-2.12,3.1843324441948613
India,Bangalore,2018,202.24,89.0,150.23,2.27,1.67,12.77,7.32,119.66,19041.75,239.63,23.71,71.76,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.012583791731761431,0.5924249484124343,-0.6000000000000001,2.7795492028587137
India,Bangalore,2018,277.62,119.22,292.14,4.45,0.31,16.6,11.59,123.62,15381.18,312.85,21.11,66.74,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.020338469579734474,0.40809201067981105,-4.140000000000001,4.098317094774137
India,Bangalore,2018,250.54,110.89,227.5,4.3,1.22,13.29,13.73,135.56,9780.94,312.29,29.58,68.57,South Asia,Lower middle income,Very High,Very Unhealthy,2010s,0.0319251600398285,0.48742857142857143,-3.08,3.601264913037229
India,Bangalore,2018,202.02,137.3,202.07,3.35,0.38,14.39,10.67,99.15,11182.68,284.63,26.6,71.73,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.025450477839137026,0.6794675112584748,-2.97,2.7776708373435994
India,Bangalore,2018,229.47,115.84,211.26,2.69,1.33,18.27,8.01,188.54,23616.94,316.48,17.69,70.08,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.013399983233084682,0.5483290731799678,-1.3599999999999999,3.228334271243669
India,Bangalore,2018,271.92,149.88,265.27,4.73,1.7,18.86,10.02,180.25,19574.05,327.52,20.78,67.23,South Asia,Lower middle income,Extreme,Very Unhealthy,2010s,0.01673150260152592,0.5650092358728842,-3.0300000000000002,3.9853436904587425
India,Bangalore,2018,194.26,125.62,196.27,2.65,1.75,14.98,6.57,143.74,17125.14,234.44,25.47,72.34,South Asia,Lower middle income,Extreme,Unhealthy,2010s,0.013689015738514342,0.640036684159576,-0.8999999999999999,2.6487592037087535
India,Bangalore,2018,174.05,90.48,141.59,4.38,1.99,18.31,9.68,76.69,6869.7,271.44,34.71,73.55,South Asia,Lower middle income,Very High,Unhealthy,2010s,0.039506891583099245,0.6390281799562116,-2.3899999999999997,2.3346747149564053
India,Bangalore,2018,197.46,91.27,139.86,3.66,1.99,8.97,6.23,139.42,23447.6,216.48,18.87,72.12,South Asia,Lower middle income,Extreme,Unhealthy,2010s,0.009232107673805686,0.6525811525811525,-1.6700000000000002,2.7004923413566737
India,Bangalore,2018,117.24,55.39,101.21,2.76,1.51,10.25,7.11,161.96,6451.68,184.22,35.31,77.51,South Asia,Lower middle income,Very High,Sensitive,2010s,0.028549377932889898,0.5472779369627507,-1.2499999999999998,1.4933129537638516
India,Bangalore,2018,148.34,85.62,119.78,3.69,0.72,9.45,5.95,123.32,6132.27,173.96,32.34,75.36,South Asia,Lower middle income,Very High,Sensitive,2010s,0.028363336360538505,0.7148104858907999,-2.9699999999999998,1.9426401257202726
India,Bangalore,2018,173.48,94.63,135.83,3.06,0.66,8.02,8.52,111.83,8900.38,203.93,30.02,73.66,South Asia,Lower middle income,Very High,Unhealthy,2010s,0.022909930819715596,0.6966796731208127,-2.4,2.323600321457273
